seed_item_id,recommended_product_id,score
32138,60663,23
32138,77232,21
32138,83484,20
32138,1189,19
83484,77232,28
83484,32138,20
83484,32769,20
83484,9779,19
83484,13760,16
83484,13831,16
83484,151099,15
83484,11855,13
83484,13960,12
83484,6327,12
11855,32138,24
11855,30618,18
11855,13960,18
11855,77232,16
11855,34380,15
11855,83484,13
11855,9779,12
11855,32769,11
11855,36091,10
11855,4366,9
79141,79130,152
79141,12962,62
79141,35380,57
79141,35417,53
79141,79178,48
79141,68351,37
79141,46805,36
79141,35378,36
79141,68914,35
79141,35418,34
12841,33567,39
12841,45583,38
12841,2237,32
12841,71236,30
12841,33373,28
12841,34053,27
12841,73775,26
12841,3205,24
12841,7771,16
12841,84091,14
79178,79141,48
79178,5450,43
79178,35378,37
79178,35311,36
79178,79130,32
79178,35495,26
79178,35734,17
79178,13729,16
79178,5414,15
79178,12962,14
6964,79141,21
6964,79130,15
6964,35988,8
6964,57565,8
6964,36643,7
6964,5415,7
6964,5417,7
6964,35417,7
6964,57917,6
6964,35380,6
46805,79141,36
46805,79130,25
46805,36386,16
46805,35380,12
46805,35418,11
46805,6221,9
46805,57917,8
46805,5450,8
46805,5454,7
46805,35734,7
3676,33567,42
3676,84091,25
3676,73775,23
3676,10917,21
3676,7771,18
3676,3205,11
3676,44142,11
3676,2237,10
3676,12769,9
3676,2022,9
68520,86517,12
68520,89925,8
68520,31188,7
68520,31512,6
68520,4657,6
68520,4456,5
68520,60895,5
68520,61645,5
89925,68520,8
89925,68519,6
89925,61039,6
89925,61202,5
79218,24674,30
79218,79898,12
79218,66675,11
79218,35193,10
79218,35039,10
79218,46561,9
79218,13310,8
79218,12000,8
79218,35406,7
79218,5576,7
66675,79898,35
66675,35039,32
66675,5031,20
66675,36780,14
66675,32259,14
66675,79218,11
66675,12000,11
66675,6909,10
66675,5288,9
66675,35092,8
4124,29308,9
4124,2382,7
4124,34113,6
4124,4764,6
4124,18326,5
4124,3479,5
4124,33861,5
4124,36796,5
48772,50789,12
48772,30859,10
48772,80661,10
48772,7033,8
48772,62763,6
48772,4454,6
48772,2250,6
48772,34942,6
48772,18498,5
48772,111071,5
30859,48772,10
30859,80661,9
30859,50789,8
30859,62763,5
80661,51221,12
80661,48772,10
80661,50789,10
80661,30859,9
80661,10118,9
80661,30312,8
80661,2250,7
80661,15148,7
80661,15216,6
80661,34942,6
6436,7033,11
6436,10303,6
6436,62763,5
62763,7033,9
62763,48772,6
62763,111071,6
62763,10118,6
62763,30859,5
62763,6436,5
62763,18498,5
62763,37805,5
62763,58114,5
62763,1652,5
24883,111071,5
18498,48772,5
18498,62763,5
13905,80661,5
13905,50789,5
13905,62323,5
111071,62763,6
111071,48772,5
111071,24883,5
111071,7033,5
4454,48772,6
4454,50789,6
4454,80661,5
30312,80661,8
30312,50789,7
30312,132732,5
30312,30114,5
7033,6436,11
7033,62763,9
7033,48772,8
7033,53154,7
7033,50789,7
7033,10303,7
7033,51221,6
7033,30444,6
7033,111071,5
7033,18250,5
132732,51221,6
132732,80661,5
132732,30312,5
132732,37805,5
132732,50789,5
33034,39353,36
33034,374781,20
33034,32775,19
33034,375750,18
33034,126615,17
33034,376301,17
33034,3546,15
33034,169683,15
33034,378391,14
33034,69042,14
161099,136543,12
161099,133918,12
161099,126558,10
161099,12862,9
161099,14614,9
161099,1281,9
161099,181750,8
161099,7356,8
161099,80131,7
161099,376400,7
75267,2681,14
75267,3325,13
75267,36126,11
75267,32598,10
75267,2980,8
75267,85135,8
75267,88253,7
75267,36127,7
75267,10250,6
75267,27811,6
2980,75267,8
2980,2681,6
2980,85135,5
10250,75267,6
35914,4882,5
85135,75267,8
85135,2980,5
85135,36126,5
85135,2681,5
36126,75267,11
36126,36127,11
36126,90280,7
36126,3325,6
36126,149153,6
36126,85135,5
36126,2408,5
2681,75267,14
2681,24368,10
2681,3325,7
2681,32598,7
2681,2980,6
2681,17104,6
2681,85135,5
2681,34910,5
2681,2408,5
2681,90280,5
3325,75267,13
3325,2681,7
3325,36126,6
34910,75267,5
34910,2681,5
36515,39353,33
36515,177535,20
36515,376301,15
36515,3546,14
36515,12948,13
36515,129045,13
36515,176023,12
36515,33034,12
36515,69042,12
36515,203487,11
173671,80131,22
173671,161061,19
173671,376302,17
173671,3617,15
173671,203487,12
173671,80135,12
173671,12397,12
173671,3616,11
173671,169683,10
173671,126659,10
130823,203487,18
130823,12397,12
130823,376302,11
130823,131521,11
130823,80135,9
130823,203488,9
130823,5372,8
130823,206504,8
130823,374843,7
130823,169683,7
205010,39353,30
205010,69042,21
205010,5372,20
205010,169683,12
205010,374781,11
205010,36515,10
205010,27802,10
205010,131521,10
205010,376302,10
205010,203487,9
5372,69042,25
5372,39353,24
5372,205010,20
5372,374781,17
5372,27802,16
5372,169683,15
5372,378391,14
5372,386896,14
5372,10557,13
5372,12862,13
203487,12397,33
203487,131521,33
203487,12862,27
203487,161061,26
203487,130823,18
203487,80135,18
203487,376301,16
203487,376302,16
203487,376193,15
203487,379441,15
167930,160767,5
57874,79525,6
57874,85517,6
57874,32950,5
57874,85515,5
57874,68706,5
47736,12726,30
47736,10741,27
47736,31570,22
47736,40093,22
47736,60913,21
47736,35153,20
47736,32597,19
47736,41905,18
47736,8342,18
47736,90744,15
41905,14676,35
41905,72439,19
41905,47736,18
41905,35153,17
41905,10741,17
41905,12726,11
41905,27908,9
41905,90744,8
41905,134758,8
41905,243747,7
12726,8342,76
12726,31570,54
12726,35153,54
12726,32597,43
12726,22615,41
12726,375888,37
12726,10741,36
12726,40093,31
12726,47736,30
12726,60913,30
2360,33707,5
2360,33886,5
2673,32082,91
2673,60612,36
2673,2087,33
2673,42626,28
2673,9695,26
2673,9693,25
2673,32447,23
2673,33152,19
2673,29445,16
2673,10593,15
32082,2673,91
32082,60612,74
32082,9695,52
32082,9693,45
32082,32447,37
32082,10593,33
32082,42626,33
32082,33152,32
32082,2087,29
32082,201958,26
2087,2673,33
2087,32082,29
2087,9695,15
2087,60612,14
2087,33152,12
2087,29445,12
2087,32447,11
2087,2509,10
2087,9558,10
2087,42626,10
30340,73719,121
30340,9476,77
30340,9989,56
30340,7825,44
30340,30366,42
30340,9862,37
30340,32394,36
30340,359,32
30340,48570,31
30340,36522,24
9989,73719,66
9989,30340,56
9989,30366,43
9989,48570,33
9989,9476,25
9989,32394,25
9989,7825,24
9989,378942,21
9989,30395,18
9989,30122,17
48570,9989,33
48570,30340,31
48570,73719,28
48570,7825,27
48570,30366,18
48570,30122,16
48570,36522,16
48570,9476,15
48570,32394,13
48570,14191,11
30366,9989,43
30366,30340,42
30366,73719,39
30366,7825,24
30366,9476,21
30366,48570,18
30366,30122,18
30366,32394,12
30366,59459,12
30366,36522,12
155745,86227,17
155745,10856,8
155745,11429,8
10856,86227,17
10856,51193,15
10856,155745,8
10856,11429,8
86227,11429,27
86227,155745,17
86227,10856,17
86227,51193,17
86227,76564,7
86227,23127,6
188217,85849,10
85849,188217,10
47586,7005,59
47586,36885,51
47586,7010,48
47586,14620,36
47586,14526,36
47586,378237,32
47586,20436,30
47586,14520,26
47586,90565,24
47586,58385,22
7005,36885,103
7005,7010,84
7005,47586,59
7005,20436,50
7005,14620,46
7005,14515,46
7005,36884,46
7005,14518,43
7005,14519,41
7005,57771,38
36878,7005,16
36878,7018,16
36878,14515,14
36878,35235,12
36878,7010,11
36878,126514,11
36878,79956,11
36878,47586,10
36878,14620,10
36878,36881,10
36885,7005,103
36885,7010,76
36885,14526,60
36885,36884,54
36885,47586,51
36885,14620,48
36885,14520,38
36885,20436,37
36885,90565,31
36885,14515,30
79520,5723,38
79520,5153,27
79520,5152,27
79520,36202,21
79520,14446,21
79520,36031,15
79520,57258,11
79520,13931,11
79520,14280,11
79520,35980,9
25911,176018,52
25911,176017,46
25911,36031,44
25911,35980,24
25911,4991,21
25911,5045,20
25911,58636,19
25911,58637,18
25911,6848,14
25911,13931,13
6478,36365,10
6478,14697,7
6478,150351,7
6478,14093,5
13607,12136,23
13607,79728,8
13607,489,5
30761,30860,16
30761,9448,15
30761,1253,11
30761,2265,9
30761,15624,9
30761,30739,9
30761,14112,8
30761,10556,8
30761,60638,7
30761,1189,6
801,60638,30
801,7457,18
801,47926,18
801,30739,17
801,1189,17
801,1253,15
801,735,14
801,34818,11
801,8180,10
801,84289,9
3299,23016,47
3299,11354,35
3299,42163,25
3299,38012,20
3299,46525,12
3299,5182,10
3299,83638,9
3299,35479,7
3299,10311,7
3299,16687,6
42163,23016,27
42163,3299,25
42163,11354,16
42163,4104,14
42163,5182,13
42163,35479,10
42163,46525,9
42163,38012,9
42163,3511,7
42163,10311,7
68351,12962,39
68351,79141,37
68351,5336,30
68351,79130,24
68351,57917,22
68351,35417,14
68351,68352,14
68351,6665,13
68351,35324,11
68351,68914,9
11664,421,16
11664,15389,7
11664,21129,5
11664,128866,5
421,11664,16
421,15389,7
421,128866,6
114824,9641,6
114824,83952,5
34038,10452,28
34038,9886,23
34038,85241,18
34038,11842,16
34038,11265,16
34038,2070,13
34038,32933,13
34038,21184,11
34038,2770,11
34038,3084,11
7104,69273,23
7104,7103,21
7104,18066,15
7104,18067,13
7104,131452,13
7104,65352,13
7104,23554,11
7104,65360,11
7104,4267,11
7104,376727,7
69273,7104,23
69273,65360,23
69273,65352,18
69273,11207,14
69273,18066,12
69273,7103,12
69273,23554,11
69273,131452,11
69273,18067,7
69273,376727,7
8328,49920,79
8328,8329,60
8328,31469,47
8328,32327,46
8328,49442,34
8328,682,25
8328,8940,23
8328,169596,22
8328,10667,21
8328,40985,20
10713,86161,21
10713,10299,15
10713,34952,12
10713,82842,9
10713,8578,6
10713,49272,6
10713,31867,6
10713,8309,5
10713,8602,5
10713,30893,5
49920,8328,79
49920,8329,60
49920,8940,42
49920,10667,35
49920,32327,33
49920,31469,30
49920,34952,27
49920,682,25
49920,60484,22
49920,11989,19
62496,9550,18
62496,83972,15
62496,73224,12
62496,51557,9
62496,85676,9
62496,62497,8
62496,128056,8
62496,3139,7
62496,40834,6
62496,20160,6
40834,9550,12
40834,128056,11
40834,20160,10
40834,27174,9
40834,85676,9
40834,130771,8
40834,83972,7
40834,73224,7
40834,75000,7
40834,199141,7
83972,9550,29
83972,73224,16
83972,62496,15
83972,128056,12
83972,20160,11
83972,199141,10
83972,85676,10
83972,181831,10
83972,75000,9
83972,66784,9
126695,14515,16
126695,14520,16
126695,164688,16
126695,14620,14
126695,7010,13
126695,126514,12
126695,7020,10
126695,36879,10
126695,36884,10
126695,14525,9
9550,83972,29
9550,62496,18
9550,181831,16
9550,73224,15
9550,199141,14
9550,40834,12
9550,20160,11
9550,75000,11
9550,3227,10
9550,42568,10
79956,7010,39
79956,14515,39
79956,126514,32
79956,36879,30
79956,36885,26
79956,7005,25
79956,14525,24
79956,36884,23
79956,36881,22
79956,58638,20
46871,7017,60
46871,36884,53
46871,25645,47
46871,7096,36
46871,13187,35
46871,14869,34
46871,69445,34
46871,58638,33
46871,35235,26
46871,7016,25
126615,33034,17
126615,3546,12
126615,32775,11
126615,39353,9
126615,158861,6
126615,3617,6
126615,379837,6
126615,69042,5
126615,8710,5
126615,125940,5
89710,4989,9
89710,13360,9
89710,11300,5
90622,43548,30
90622,58579,27
90622,36956,24
90622,25769,21
90622,5155,19
90622,14614,17
90622,380235,16
90622,7258,16
90622,161039,15
90622,375755,15
30696,60795,20
30696,41580,20
30696,69563,16
30696,3135,12
30696,15396,11
30696,92215,10
30696,25209,10
30696,69299,9
30696,7450,9
30696,69502,7
60795,30696,20
60795,41580,15
60795,378616,12
60795,69299,11
60795,3135,11
60795,31431,10
60795,69502,9
60795,69563,8
60795,92215,7
60795,15396,6
41580,32486,38
41580,25209,23
41580,69502,23
41580,30696,20
41580,60795,15
41580,89908,12
41580,69563,10
41580,3135,9
41580,47853,9
41580,52320,9
6074,90454,18
6074,36438,14
6074,47310,12
6074,36359,11
6074,6694,8
6074,6829,7
6074,14085,7
6074,7132,7
6074,36186,6
6074,9525,6
90454,6822,20
90454,6074,18
90454,36438,17
90454,6829,15
90454,36382,8
90454,6694,8
90454,47310,6
90454,36359,6
90454,9525,5
90454,36186,5
56241,37932,32
56241,7500,23
56241,2708,14
56241,35507,10
56241,58767,10
56241,57929,10
56241,32109,8
56241,2156,8
56241,29685,8
56241,31801,7
56514,37932,6
33836,770,19
33836,2148,12
33836,52306,10
33836,90805,6
33836,33852,6
33836,5236,5
47373,10858,25
47373,36602,16
47373,10691,14
47373,63698,12
47373,33404,10
47373,36451,10
47373,90349,9
47373,10263,8
47373,5132,8
47373,30442,8
10263,10858,61
10263,44119,34
10263,33404,30
10263,10691,26
10263,5132,20
10263,36602,16
10263,9515,13
10263,17070,12
10263,54813,11
10263,54281,10
36602,10858,74
36602,10691,42
36602,5132,30
36602,90349,25
36602,13757,23
36602,44119,22
36602,33404,22
36602,68976,22
36602,52647,19
36602,47373,16
30947,37382,31
30947,34352,21
30947,53214,20
30947,2128,18
30947,6174,17
30947,29068,17
30947,4362,16
30947,31857,11
30947,75932,10
30947,3220,9
35885,37382,12
35885,30947,8
35885,34352,8
35885,3220,6
35885,6174,5
7095,14614,80
7095,58581,43
7095,36956,43
7095,164712,31
7095,43548,31
7095,380235,28
7095,20475,27
7095,375069,26
7095,375755,25
7095,181750,24
8404,58126,14
8404,34526,13
8404,13030,11
8404,9590,10
8404,81081,8
8404,33050,7
8404,30165,6
8404,8387,6
8404,608,6
8404,8405,5
7726,5301,29
7726,30165,28
7726,13030,20
7726,45326,17
7726,58126,12
7726,80428,11
7726,30071,11
7726,70667,10
7726,37968,10
7726,32226,9
33890,11338,74
33890,54421,62
33890,68769,36
33890,4759,31
33890,4926,30
33890,30087,30
33890,75342,27
33890,11114,27
33890,78270,21
33890,8091,21
4603,34081,27
4603,3403,23
4603,4053,17
4603,35143,14
4603,1136,13
4603,69749,12
4603,58117,12
4603,6277,10
4603,2620,9
4603,5058,8
4926,11338,45
4926,11114,40
4926,54421,39
4926,78270,34
4926,33890,30
4926,4759,28
4926,75342,22
4926,82807,21
4926,68769,19
4926,14016,15
379043,375334,30
379043,379860,9
379043,6848,7
379043,14648,6
379043,13805,6
379043,13804,6
379043,5582,6
379043,6308,5
379043,386974,5
68815,36094,19
68815,13043,10
68815,6302,9
68815,14648,9
68815,57991,9
68815,20003,8
68815,12736,8
68815,6848,7
68815,35982,6
68815,34692,6
379860,375334,30
379860,379043,9
379860,12736,9
379860,6848,8
379860,14648,7
379860,68815,5
379860,5582,5
379860,13805,5
379860,6749,5
6302,68815,9
6302,36094,8
6302,6848,7
6302,14648,5
6302,13043,5
7010,7005,84
7010,36885,76
7010,14515,59
7010,47586,48
7010,14520,44
7010,14518,41
7010,79956,39
7010,14620,39
7010,36884,39
7010,14526,38
13064,67926,40
13064,5400,38
13064,5384,27
13064,14069,23
13064,12955,20
13064,46209,16
13064,24664,16
13064,58555,14
13064,7005,13
13064,12732,13
211850,7010,5
7088,7016,6
7088,36878,6
7088,7005,5
7088,7017,5
35473,36884,15
35473,7005,15
35473,46871,10
35473,36885,9
35473,58638,8
35473,13064,7
35473,14519,7
35473,13187,7
35473,14869,6
35473,57771,6
90621,7005,30
90621,7010,22
90621,14519,18
90621,14518,15
90621,47586,14
90621,20436,14
90621,36885,13
90621,36884,13
90621,90565,11
90621,376984,10
2458,16826,6
2458,67453,6
2458,35089,5
2458,115638,5
57201,18948,7
16826,2458,6
14758,69383,18
14758,20432,15
14758,176018,12
14758,6032,10
14758,131616,10
14758,79911,10
14758,25911,10
14758,36083,9
14758,206513,9
14758,58542,8
7398,131616,26
7398,47296,18
7398,6080,14
7398,6078,12
7398,47708,10
7398,14889,9
7398,35997,8
7398,13931,7
7398,14001,6
7398,14444,6
51250,10182,5
67926,13064,40
67926,5400,15
67926,14069,15
67926,5317,12
67926,157897,12
67926,35318,11
67926,58555,10
67926,19096,9
67926,131125,9
67926,24664,8
30792,9654,86
30792,12352,62
30792,78214,42
30792,6913,39
30792,7837,33
30792,79582,30
30792,4751,25
30792,30254,22
30792,33043,22
30792,4502,20
6913,10674,54
6913,33043,42
6913,51257,42
6913,30792,39
6913,8172,39
6913,9654,36
6913,36642,35
6913,7837,30
6913,12352,27
6913,10354,27
10674,6913,54
10674,7837,23
10674,30792,19
10674,9654,19
10674,33043,15
10674,8172,15
10674,8252,14
10674,51257,13
10674,12352,13
10674,1648,12
234568,42271,68
234568,30700,58
234568,53224,52
234568,63798,34
234568,49067,32
234568,1159,29
234568,3170,20
234568,10584,19
234568,3171,18
234568,85714,18
85571,63798,49
85571,30700,35
85571,53224,29
85571,42271,28
85571,3171,25
85571,376524,24
85571,59954,22
85571,85714,22
85571,234568,16
85571,42602,15
50887,77438,5
127197,21843,5
25833,126673,31
25833,6848,19
25833,25834,17
25833,90306,14
25833,54344,14
25833,9103,12
25833,46907,10
25833,65239,9
25833,58636,8
25833,13620,8
36271,36094,45
36271,13043,36
36271,13748,29
36271,13620,27
36271,13042,27
36271,36083,22
36271,34692,21
36271,57991,21
36271,6848,19
36271,90306,19
379018,375650,41
379018,375426,39
379018,380240,28
379018,391425,8
379018,192137,6
379018,376426,6
379018,55241,5
379018,376774,5
375650,375426,49
375650,379018,41
375650,380240,28
375650,391425,19
375650,23661,9
375650,55241,8
375650,192137,7
375650,13189,6
375650,376426,6
375650,377548,5
10296,1145,35
10296,39102,24
10296,3407,21
10296,20518,20
10296,1144,20
10296,14997,19
10296,30031,19
10296,60826,16
10296,38035,14
10296,47944,13
28201,33838,33
28201,30815,15
28201,376989,15
28201,197108,11
28201,646,11
28201,13989,10
28201,7498,9
28201,10296,8
28201,38035,8
28201,7568,8
38035,14997,16
38035,577,15
38035,48867,15
38035,10296,14
38035,80476,14
38035,3407,13
38035,30031,13
38035,37057,11
38035,576,11
38035,1145,10
47310,36359,21
47310,14326,21
47310,69045,18
47310,6471,16
47310,6815,14
47310,6074,12
47310,6694,11
47310,36438,10
47310,5626,10
47310,14085,9
6848,36083,187
6848,13931,88
6848,6308,76
6848,36094,73
6848,13557,61
6848,6723,51
6848,5582,50
6848,36031,37
6848,13805,36
6848,13748,34
36031,35980,121
36031,35981,71
36031,176018,64
36031,13931,51
36031,58636,46
36031,36083,44
36031,25911,44
36031,5045,44
36031,176017,41
36031,54344,38
14441,79911,63
14441,57162,28
14441,14444,23
14441,4991,19
14441,5045,17
14441,35980,16
14441,36809,16
14441,36031,14
14441,67698,13
14441,176018,13
14124,14123,20
14124,14889,17
14124,14094,11
14124,14891,9
14124,36155,8
14124,36031,7
14124,14913,7
14124,36083,6
14124,13663,5
14124,14001,5
6510,14026,25
6510,5582,17
6510,13804,16
6510,79718,14
6510,6248,12
6510,47167,11
6510,12736,11
6510,36094,9
6510,36083,9
6510,6749,8
13748,13329,41
13748,6848,34
13748,36083,33
13748,36271,29
13748,34692,28
13748,13043,25
13748,90306,23
13748,36094,22
13748,7100,21
13748,2820,21
7100,36363,32
7100,36083,25
7100,47160,24
7100,36031,21
7100,13748,21
7100,4099,21
7100,6848,20
7100,13931,20
7100,6308,14
7100,36706,13
47167,6248,14
47167,6510,11
47167,6848,9
47167,5582,9
47167,79718,6
47167,14026,6
47167,6749,5
47167,6844,5
84577,1189,10
84577,6146,8
84577,50972,7
84577,9581,6
84577,30618,6
84577,16097,5
29769,83484,5
29769,4366,5
10988,31756,22
10988,3719,17
10988,2279,17
10988,76082,16
10988,82312,14
10988,9271,14
10988,32706,11
10988,11338,11
10988,54421,11
10988,2373,11
9581,6146,8
9581,84577,6
41935,33292,6
41935,85046,6
41935,187928,5
41935,118421,5
41935,9582,5
13661,7741,8
72130,1806,8
66031,88849,6
8158,12319,32
8158,70798,20
8158,12792,18
8158,35261,17
8158,12316,16
8158,128960,14
8158,90884,14
8158,4523,14
8158,9752,14
8158,30720,13
12319,8158,32
12319,35261,21
12319,70798,13
12319,4453,12
12319,9752,12
12319,90884,12
12319,36685,9
12319,30720,9
12319,4523,9
12319,2103,8
40985,32327,26
40985,8328,20
40985,35889,14
40985,90068,12
40985,8329,9
40985,10667,9
40985,8940,9
40985,49920,8
40985,35888,8
40985,682,8
13954,6544,14
13954,90259,13
13954,128733,13
13954,69276,12
13954,12925,11
13954,13941,11
13954,80192,10
13954,5898,9
13954,36938,8
13954,12923,8
47017,35888,38
47017,35889,34
47017,57798,29
47017,682,26
47017,49272,24
47017,90068,20
47017,13695,19
47017,13453,18
47017,6067,18
47017,57932,16
47135,57798,8
47135,181651,6
35981,35980,75
35981,36031,71
35981,13931,35
35981,176018,28
35981,67698,27
35981,54344,24
35981,4991,23
35981,14280,22
35981,36083,19
35981,6848,18
5582,13804,68
5582,6848,50
5582,36083,42
5582,36094,40
5582,13805,36
5582,36031,30
5582,6308,28
5582,13931,26
5582,35980,26
5582,4185,23
36272,5582,22
36272,14082,20
36272,13851,17
36272,36706,15
36272,36094,12
36272,90479,11
36272,36083,11
36272,79744,8
36272,6848,8
36272,90193,7
13043,36094,38
13043,36271,36
13043,13748,25
13043,6848,25
13043,35598,23
13043,57991,23
13043,13042,22
13043,5582,20
13043,13329,19
13043,36083,19
36738,69350,10
36738,42139,9
36738,58317,6
36738,11238,5
69350,36738,10
69350,14320,5
69350,11238,5
5825,6473,21
5825,62963,19
5825,58115,14
5825,25404,14
5825,189,11
5825,90002,11
5825,68590,10
5825,40769,10
5825,31405,10
5825,57947,10
68590,16511,27
68590,15144,26
68590,33290,20
68590,6473,18
68590,38388,15
68590,11147,12
68590,62963,11
68590,64189,11
68590,32841,11
68590,5825,10
23761,13643,24
23761,70219,24
23761,6179,14
23761,58998,13
23761,9934,11
23761,36708,8
23761,14312,6
23761,17251,6
23761,168732,6
23761,56060,6
4076,6297,20
4076,11634,17
4076,35786,17
4076,29091,14
4076,25369,13
4076,10989,12
4076,78103,9
4076,78441,9
4076,56627,8
4076,39687,8
74933,13189,7
74933,126039,5
13189,130953,14
13189,74933,7
13189,377548,7
13189,126037,7
13189,126039,7
13189,375650,6
13189,375426,5
